year,aod,yield,methane daytime daily 1 deg (ppbv),net downward shortwave radiation,co day (ppbv),co_night (ppbv),co avg (ppbv),ozone 0.25,ozone 1 deg.,so2 column du,pm2.5 ugm-3,surface skin temp day,surface skin temp night,surface skin temp avg,90%tile precipitation (mm/day),region,crop,ch4 night (ppbv),ch4 day (ppbv),ch4 avg (ppbv),values in du,du,o3 avg,net sw land,so2 sfc ms cnc,co surface concentration (ppbv),o3 sfc mass conc.,co surface mass concentration (ppbv),ozone sfc mass conc.,co night (ppbv),co_day (ppbv),o3_total column o3 du,day o3,so2 ugm-3,co sfc conc (ppbv),90%tile precipitation,total column o3 du,total o3 column,surface skin temp,avg,43.725337975,ch4 (ppbv),pm 2.5 (ugm-3),net sw land wm-2,so2 conc (ugm-3),surface skin temp years,ch4,radiation,co day ppbv,o3 total column 0.25 deg,o3 total column 1 deg,so2 column amount,for wheat,col_19,col_20,col_22,col_24,total column ozone dobson,net dw sw wm-2,shortwave radiation,co ppbv,90%tile precipitation (mm/day) years,yield_lag1,yield_lag2,yield_class
2020.0,0.719467029,2.81500042711922,,153.5816817,,,138.94213574999998,267.1435909,267.1435909,0.093055556,74.878447575,27.980859775,11.584375395,19.782617585,28.35903545,PYG,wheat,,,,,,,,,,,,,155.6142291,122.2700424,,,,,,,,,,,1901.997474,,,,,,,,,,,,,,,,,,,,,3.55316675523838,3.76143764420447,2
2000.0,0.38128294775,0.82,,,,,,,,,29.254666125,,,,,SNB,maize,,,,,,,179.423954,,,,,,,,270.4549715,,5.043087505,106.368953725,43.725337975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2001.0,0.3488425575,0.79,,,,,,,,,28.970002074999996,,,,,SNB,maize,,,,,,,174.15000925,,,,,,,,274.555786,,5.54041224,110.225273125,30.03589614166667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,0
2002.0,0.48997117549999997,0.52,,,,,,,,,34.90827265,,,,,SNB,maize,1861.36458,1867.88384,1864.62421,,,,194.34869349999997,,,,,,,,269.93352500000003,288.59375,5.946947155,107.44593635,32.167098525,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.82,0
2003.0,0.4035352615,0.72,,,,,,,,,29.210752275,34.84999945,25.125391025,29.9876952375,,SNB,maize,1847.62757,1805.83447,1826.7310200000002,,,,174.78575525,,,,,,,,276.2248915,293.46875,5.8840314825,110.37371445,42.50206146000001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.79,0
2004.0,0.4309839605,1.14,,,,,,,,,32.4885302,34.224998975,24.461328525,29.34316375,,SNB,maize,1862.41232,1829.46678,1845.93955,,,,187.71254349999998,,,,,,,,273.89123524999997,292.734375,6.7637916375,105.01343912499999,50.22916106,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.52,1
2005.0,0.3951470775,0.59,,,,,,,,,31.74785755,35.766015075,24.531641025,30.14882805,,SNB,maize,1811.30599,1880.34028,1845.823135,,,,189.865547,,,,,,,,270.16818250000006,284.4609375,6.9200227775,105.06372640000001,47.62814864,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.72,0
2006.0,0.3402327525,0.74,,,,,,,,,25.157654975,31.8949218,23.953516025,27.9242189125,,SNB,maize,1839.36208,1849.60663,1844.484355,,,,185.3611565,,,,,,,,275.391075,297.5859375,6.07541284,106.67751312499999,30.92900403333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,1.14,0
2007.0,0.41875889925,0.62,,,,,,,,,25.050466425,34.0882807,24.871484775,29.4798827375,,SNB,maize,1853.68117,1885.34614,1869.5136550000002,,,,181.81490725,,,,,,,,270.61103049999997,282.0078125,8.1925075725,106.9777182,33.1685837,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.59,0
2008.0,0.4457590505,0.79,,,,,,,,,36.52826805,30.867577575,23.57265665,27.2201171125,,SNB,maize,1854.26325,1857.87212,1856.067685,,,,172.10559074999998,,,,,,,,272.00134275,287.78125,9.7517689425,109.04458810000001,82.40131513333334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.74,0
2009.0,0.475008279,0.58,,,,,,,,,31.25770885,36.687889125,24.70546915,30.6966791375,,SNB,maize,1890.93407,1850.07229,1870.5031800000002,,,,201.44989375,,,,,,,,273.31288925,293.0390625,8.710329017500001,112.5641079,38.42115943333334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.62,0
2010.0,0.44171009975000003,0.68,,,,,,,,,27.870717499999998,36.346092725,25.531641025,30.938866875,,SNB,maize,,1887.79086,1887.79086,,,,186.21803275,,,,,,,,272.99391149999997,293.078125,7.420900005,109.012765775,58.51093926666667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.79,0
2011.0,0.4049884975,0.92,,,,,,,,,29.0559228,32.449608825,22.719141025,27.584374925,,SNB,maize,1897.91899,1829.11754,1863.518265,,,,180.65787525,,,,,,,,270.08653250000003,283.96875,10.1565846875,114.16617575,34.132886612,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.58,0
2012.0,0.4703541695,0.87,,,,,,,,,33.985565225,34.572656175,23.949609775,29.261132975,,SNB,maize,1882.90142,1887.3252,1885.11331,,,,196.61897275,,,,,,,,273.63350675000004,290.3046875,8.211727852500001,106.58688162500002,80.39005374999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.68,0
2013.0,0.3955065605,1.0,,,,,,,,,24.773960549999998,32.426171325,23.5296879,27.9779296125,,SNB,maize,1877.66273,1900.48013,1889.07143,,,,197.52439875,,,,,,,,275.20236975,293.703125,7.07551917,108.86858174999999,46.321627819999996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.92,0
2014.0,0.47302981475,1.16,,,,,,,,,34.6915769,35.61562445,24.68984415,30.1527343,,SNB,maize,1859.61835,1883.83274,1871.725545,,,,196.16801074999998,,,,,,,,274.746361,289.5390625,8.373361002500001,104.359806175,35.40323754,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.87,1
2015.0,0.43930640075,1.05,,,,,,,,,34.456396999999996,35.117577575,24.56484415,29.8412108625,,SNB,maize,1871.3763,1868.1166699999999,1869.746485,,,,200.89193724999998,,,,,,,,281.02705399999996,298.3984375,9.1819516425,105.9049054,34.330451933333336,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.0,1
2016.0,0.39102400825,0.83,,,,,,,,,27.660301925,34.131249925,23.933984775,29.03261735,,SNB,maize,,,,,,,176.6128385,,,,,,,,270.305008,278.4296875,9.403882665,110.43979635,43.262652875,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.16,0
2017.0,0.4500183165,0.91,,,,,,,,,35.587373425,33.506249925,24.324609775,28.91542985,,SNB,maize,,1920.38715,1920.38715,,,,179.60582749999998,,,,,,,,272.16605400000003,284.421875,9.1430070075,108.35698525,33.2847309,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.05,0
2018.0,0.41505999125000004,0.93,,,,,,,,,34.83326195,33.5980468,23.144922275,28.3714845375,,SNB,maize,1877.6627250000001,1899.7816400000002,1888.7221825000001,,,,187.13119525,,,,,,,,275.73755624999995,287.9609375,9.24841149,107.78626444999999,38.51303005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.83,0
2019.0,0.38403318075,1.11,,,,,,,,,28.46817085,35.29531195,25.043359775,30.1693358625,,SNB,maize,1893.14596,1880.45669,1886.801325,,,,183.59156025000001,,,,,,,,270.58011625,283.640625,7.9446567125000005,111.13152677500001,50.64783476666667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.91,1
2020.0,0.39790155374999997,1.32,,,,,,,,,28.032456325,32.371483825,23.828516025,28.099999925,,SNB,maize,,1887.3252,1887.3252,,,,169.57965475,,,,,,,,268.000145,262.3359375,10.3292455625,106.111778,35.92210865,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.93,1
2000.0,0.3266624955,2.05,,,,,,,,,27.297989599999998,,,,,SNB,rice,,,,,,,177.55613325000002,,,,,,,,,,5.043087505,113.52685932499999,,266.623978,,,,30.03589614166667,,,,,,,,,,,,,,,,,,,,,,,,1
2001.0,0.33474073925000003,1.46,,,,,,,,,30.046109074999997,,,,,SNB,rice,,,,,,,171.114914,,,,,,,,,,5.54041224,120.78232012500001,,270.05123125,,,,32.167098525,,,,,,,,,,,,,,,,,,,,,,2.05,,0
2002.0,0.439386308,2.03,,,,,,,,,33.779408025,,,,,SNB,rice,1861.36458,1867.88384,1864.62421,,,,183.20874750000002,,,,,,,,,,5.946947155,117.2308827,,265.994011,284.0,31.03164055,27.2328126625,42.50206146000001,,,,,,,,,,,,,,,,,,,,,,1.46,2.05,1
2003.0,0.31840363875,1.43,,,,,,,,,25.3744004,,,,,SNB,rice,1847.62757,1805.83447,1826.7310200000002,,,,166.13162999999997,,,,,,,,,,5.8840314825,122.35390100000001,,269.42271425,282.6015625,33.123436475,28.110741875,50.22916106,,,,,,,,,,,,,,,,,,,,,,2.03,1.46,0
2004.0,0.408618614,1.9,,,,,,,,,32.255881699999996,,,,,SNB,rice,1862.41232,1829.46678,1845.93955,,,,179.87601475000002,,,,,,,,,,6.7637916375,114.903518625,,270.67640674999996,289.828125,31.877343675,27.47011735,47.62814864,,,,,,,,,,,,,,,,,,,,,,1.43,2.03,1
2005.0,0.36037080725,0.5,,,,,,,,,29.3974671,,,,,SNB,rice,1811.30599,1880.34028,1845.823135,,,,177.93609600000002,,,,,,,,,,6.9200227775,117.384441475,,264.63990025,280.5703125,30.514062425,26.6380861,30.92900403333333,,,,,,,,,,,,,,,,,,,,,,1.9,1.43,0
2006.0,0.32502924675,1.01,,,,,,,,,24.0592312,,,,,SNB,rice,1839.36208,1849.60663,1844.484355,,,,181.82962425,,,,,,,,,,6.07541284,115.31846805,,271.962082,295.1875,31.73281195,27.4798827375,33.1685837,,,,,,,,,,,,,,,,,,,,,,0.5,1.9,0
2007.0,0.40417347875,1.47,,,,,,,,,27.468850924999998,,,,,SNB,rice,1853.68117,1885.34614,1869.5136550000002,,,,173.87140675,,,,,,,,,,8.1925075725,120.2882192,,265.62410750000004,276.234375,31.12343695,27.0121093,82.40131513333334,,,,,,,,,,,,,,,,,,,,,,1.01,0.5,0
2008.0,0.42267910399999997,1.03,,,,,,,,,34.55063445,,,,,SNB,rice,1854.26325,1857.87212,1856.067685,,,,177.01921075,,,,,,,,,,9.7517689425,119.63660610000001,,269.0301895,286.03125,32.357811,27.4798822625,38.42115943333334,,,,,,,,,,,,,,,,,,,,,,1.47,1.01,0
2009.0,0.405309625,1.38,,,,,,,,,31.55241815,,,,,SNB,rice,1890.93407,1850.07229,1870.5031800000002,,,,186.83703975,,,,,,,,,,8.710329017500001,121.34525865,,267.93606575,285.1640625,32.8675771,28.321679375,58.51093926666667,,,,,,,,,,,,,,,,,,,,,,1.03,1.47,0
2010.0,0.37877582025,1.24,,,,,,,,,24.838268300000003,,,,,SNB,rice,,1887.79086,1887.79086,,,,172.4137345,,,,,,,,,,7.420900005,120.99697674999999,,268.009262,286.3515625,31.176171325,26.736718675,34.132886612,,,,,,,,,,,,,,,,,,,,,,1.38,1.03,0
2011.0,0.409032069,1.53,,,,,,,,,31.349672325,,,,,SNB,rice,1897.91899,1829.11754,1863.518265,,,,173.47107325,,,,,,,,,,10.1565846875,124.07732000000001,,267.477478,281.53125,31.271874925,26.6878907875,80.39005374999999,,,,,,,,,,,,,,,,,,,,,,1.24,1.38,0
2012.0,0.38806620975,2.04,,,,,,,,,30.770655625,,,,,SNB,rice,1882.90142,1887.3252,1885.11331,,,,187.36964425,,,,,,,,,,8.211727852500001,114.27588850000001,,268.68206775000004,284.4765625,30.0746093,26.1976564125,46.321627819999996,,,,,,,,,,,,,,,,,,,,,,1.53,1.24,1
2013.0,0.33782173674999993,2.08,,,,,,,,,23.1351253,,,,,SNB,rice,1877.66273,1900.48013,1889.07143,,,,187.448803,,,,,,,,,,7.07551917,115.4449655,,271.25685899999996,290.171875,32.16249945,27.73476555,35.40323754,,,,,,,,,,,,,,,,,,,,,,2.04,1.53,1
2014.0,0.43111313875,2.16,,,,,,,,,33.492118500000004,,,,,SNB,rice,1859.61835,1883.83274,1871.725545,,,,181.18489449999998,,,,,,,,,,8.373361002500001,112.41369449999999,,271.28651449999995,286.0390625,33.2835932,28.0589843,34.330451933333336,,,,,,,,,,,,,,,,,,,,,,2.08,2.04,1
2015.0,0.44239930075,1.78,,,,,,,,,35.980757675,,,,,SNB,rice,1871.3763,1868.1166699999999,1869.746485,,,,188.8446885,,,,,,,,,,9.1819516425,113.852016475,,277.1205065,295.6640625,31.1292968,26.6898439125,43.262652875,,,,,,,,,,,,,,,,,,,,,,2.16,2.08,0
2016.0,0.36381921175,1.49,,,,,,,,,28.681556975,,,,,SNB,rice,,,,,,,167.04252225,,,,,,,,,,9.403882665,119.03629857499999,,266.60154725,277.8203125,30.627343675,26.7875001625,33.2847309,,,,,,,,,,,,,,,,,,,,,,1.78,2.16,0
2017.0,0.4130238815,2.6,,,,,,,,,33.645719424999996,,,,,SNB,rice,,1920.38715,1920.38715,,,,167.60565975,,,,,,,,,,9.1430070075,116.9831925,,267.89479075,282.1875,31.299218675,26.3285157875,38.51303005,,,,,,,,,,,,,,,,,,,,,,1.49,1.78,2
2018.0,0.33755160125,2.72,,,,,,,,,32.12273315,,,,,SNB,rice,1891.050485,1899.7816400000002,1895.4160625,,,,181.266571,,,,,,,,,,9.24841149,118.34103019999999,,270.48440524999995,282.1875,30.666406175,26.9847657875,50.64783476666667,,,,,,,,,,,,,,,,,,,,,,2.6,1.49,2
2019.0,0.387502767,2.88,,,,,,,,,31.877547,,,,,SNB,rice,1893.14596,1880.45669,1886.801325,,,,165.89556125000001,,,,,,,,,,7.9446567125000005,119.922061775,,266.99500275,281.5,32.2289057,28.00820305,35.92210865,,,,,,,,,,,,,,,,,,,,,,2.72,2.6,2
2020.0,0.40140535325,2.91,,,,,,,,,32.094070025,,,,,SNB,rice,,1887.3252,1887.3252,,,,167.623043,,,,,,,,,,10.3292455625,113.55644975,,263.4256745,262.609375,,,,,,,,,,,,,,,,,,,,,,,,,2.88,2.72,2
2000.0,0.34561334575,1.36412120388613,,,,,,,,,58.903449725,,,,43.725337975,SNB,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2001.0,0.41645746675,1.2094331970122,,,,,,,,,56.6490754,,,,30.03589614166667,SNB,wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36412120388613,,0
2002.0,0.3691903725,1.62981193785773,,1860.82907,,,157.76614807857143,,,,56.87592682499999,,,,32.167098525,SNB,wheat,,1806.46536741935,,,,,,,,,,,150.72458025714286,164.8077159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2094331970122,1.36412120388613,0
2003.0,0.36703832449999996,1.66849267491791,,1852.982678,,,154.27241761060606,,,,53.0133776,28.771874925,11.5453129,20.1585939125,42.50206146000001,SNB,wheat,,1810.927641875,,,,,,,,,,,151.14236512121212,157.4024701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62981193785773,1.2094331970122,0
2004.0,0.44162138549999996,1.43706181818182,,1846.474002,,,156.3291790857143,260.324039298077,260.236538519231,0.138472222318056,58.030236050000006,29.949609775,12.902734775,21.426172275,50.22916106,SNB,wheat,,1801.15124971429,,,,,,,,,,,154.02079697142858,158.6375612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66849267491791,1.62981193785773,0
2005.0,0.364620969,1.02394818274424,,1872.936264,,,153.65282623000002,247.728070307018,248.043478521739,0.18736263933956,64.35303224999998,32.293358825,12.414453525,22.353906175,47.62814864,SNB,wheat,,1799.31521444444,,,,,,,,,,,151.62397176000002,155.6816807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43706181818182,1.66849267491791,0
2006.0,0.44187247,1.01623272727273,,1869.681808,,,153.66240406000003,256.594017222222,256.684615692308,0.196179772783146,53.450344900000005,30.3656254,12.906641019999999,21.636133209999997,30.92900403333333,SNB,wheat,,1812.21575666667,,,,,,,,,,,155.29803932000002,152.0267688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02394818274424,1.43706181818182,0
2007.0,0.49782159175,1.29446192815474,,1874.864101,,,150.51077578378377,249.636440601695,249.814285915966,0.137236843292105,58.09501175,29.0609379,12.20546915,20.633203525,33.1685837,SNB,wheat,,1813.5265062963,,,,,,,,,,,155.32635656756753,145.695195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01623272727273,1.02394818274424,0
2008.0,0.50648500775,1.59023115396747,,1867.49783,,,145.81508198928572,251.281554126214,252.080373327103,0.0332203358220339,66.14784245,32.168358825,13.34609415,22.7572264875,82.40131513333334,SNB,wheat,,1836.64572791667,,,,,,,,,,,152.98636367857145,138.6438003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29446192815474,1.01623272727273,0
2009.0,0.44365812075,1.50559063542344,,1857.323305,,,142.86916294999997,265.738355671233,265.790667506667,0.197708333677083,63.450099349999995,29.760156175,12.473047269999999,21.1166017225,38.42115943333334,SNB,wheat,,1817.40948190476,,,,,,,,,,,151.14475149999996,134.5935744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59023115396747,1.29446192815474,0
2010.0,0.43689247225,1.90369011500741,,1865.497324,,,145.68873807083332,259.764286142857,259.912329876712,-0.0477551045102041,60.293216225,30.875390075,12.379297269999999,21.627343672499997,58.51093926666667,SNB,wheat,,1826.7670547619,,,,,,,,,,,153.51785504166668,137.8596211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50559063542344,1.59023115396747,0
2011.0,0.510667704,1.72306722065588,,1868.407708,,,143.27202126,259.191489202128,259.342573871287,0.0636000011,64.30972299999999,28.863672275,12.43203165,20.6478519625,34.132886612,SNB,wheat,,1836.83421035714,,,,,,,,,,,152.65308312,133.8909594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90369011500741,1.50559063542344,0
2012.0,0.46654281750000004,1.88801557671353,,1879.122395,,,141.26100073333333,248.302197802198,248.08105291579,0.0703174618701587,69.60962119999999,28.70546915,11.78945352,20.247461335,80.39005374999999,SNB,wheat,,1848.25782137931,,,,,,,,,,,155.42221576666668,127.0997857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72306722065588,1.90369011500741,0
2013.0,0.5303042084999999,2.13936983452227,,1865.603468,,,140.0037666741935,262.456178325843,262.289129847826,0.00113207538679248,63.747578725,28.035547275,12.055078525,20.0453129,46.321627819999996,SNB,wheat,,1840.66593666667,,,,,,,,,,,149.72888054838705,130.2786528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88801557671353,1.72306722065588,0
2014.0,0.48490641275,2.34883238552884,,1877.856751,,,141.65961202297294,265.455696012658,265.750000548781,0.077749997938,77.134069075,29.39101555,11.713281640000002,20.552148595,35.40323754,SNB,wheat,,1843.4366209375,,,,,,,,,,,151.86850694594588,131.4507171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13936983452227,1.88801557671353,1
2015.0,0.57408229275,2.03528353146793,,1875.9553,,,147.25754453484848,261.8749998125,262.041976345679,-0.0479999974794286,62.627974025,31.164452575,13.621484774999999,22.392968675,34.330451933333336,SNB,wheat,,1847.2492228125,,,,,,,,,,,154.57838096969695,139.9367081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34883238552884,2.13936983452227,0
2016.0,0.535452023,1.5902060971846,,1880.536346,,,141.3349390551724,251.069332493333,251.396054289474,0.201904762078571,81.92502640000001,29.416406175,12.758203525,21.08730485,43.262652875,SNB,wheat,,1860.3459459375,,,,,,,,,,,153.17446331034483,129.4954148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03528353146793,2.34883238552884,0
2017.0,0.4579881355,2.40764479040206,,1886.778551,,,141.17311034827588,265.6399992,266.000001139241,0.00391304169391304,67.3967029,30.662499925,12.471094145,21.566797035,33.2847309,SNB,wheat,,1862.470525625,,,,,,,,,,,154.7561058965518,127.5901148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5902060971846,2.03528353146793,1
2018.0,0.5317769944999999,2.35696650329808,,1878.812908,,,135.00762763225808,243.305263315789,243.546153346154,0.127209301795814,67.187991925,29.580468675,12.084375390000002,20.8324220325,38.51303005,SNB,wheat,,1868.39365827586,,,,,,,,,,,151.18970506451618,118.8255502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40764479040206,1.5902060971846,1
2019.0,0.58870242525,2.7039886826306,,1869.526588,,,138.65004081129032,269.237036259259,268.951219512195,0.0883333325,63.57442732500001,27.332422275,12.492578524999999,19.9125004,50.64783476666667,SNB,wheat,,1869.82181117647,,,,,,,,,,,151.86942032258065,125.4306613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35696650329808,2.40764479040206,2
2020.0,0.471875906,2.38637455877235,,1880.340279,,,139.18863513076923,263.979220506494,264.017948641026,0.135476190719524,63.17437765,29.78945305,12.340234775,21.0648439125,35.92210865,SNB,wheat,,1884.79933757576,,,,,,,,,,,152.10109546153848,126.2761748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7039886826306,2.35696650329808,1
2000.0,0.41074674575000003,1.1443020903573837,,,,,,,,,31.424999999999997,,,,38.61259365,VNS,maize,,,,,,,179.423954,9.98284878,117.31151200000001,271.02511575000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2001.0,0.38466909525,1.4017223910840932,,,,,,,,,31.025,,,,34.4642148,VNS,maize,,,,,,,174.15000925,12.51595713,120.635499725,274.98933425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1443020903573837,,1
2002.0,0.5288897155,1.5990338164251208,,,,,,,,,38.050000000000004,,,,34.4642148,VNS,maize,1849.7812549999999,1887.383405,1868.58233,,,,194.34869349999997,11.0776205,116.298118575,270.9199675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4017223910840932,1.1443020903573837,2
2003.0,0.45900769525,1.4931277237680187,,,,,,,,,31.674999999999997,34.6273432,25.726953525,30.1771483625,39.713649000000004,VNS,maize,1853.914,1843.02917,1848.471585,291.56057,273.10366075,282.332115375,174.78575525,11.858623,123.792880975,276.03406524999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5990338164251208,1.4017223910840932,2
2004.0,0.47417744250000005,1.8508713136729222,,,,,,,,,35.7,34.123436475,25.031641025,29.57753875,44.578769699999995,VNS,maize,1835.345755,1822.94752,1829.1466375,293.16445150000004,275.83308400000004,284.49876775000007,187.71254349999998,10.121972132500002,114.44081299999999,274.52568799999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4931277237680187,1.5990338164251208,2
2005.0,0.44095844024999997,1.688055281342547,,,,,,,,,34.275,35.91054585,24.19765665,30.05410125,38.45406152,VNS,maize,1846.347,1885.92821,1866.137605,284.1335525,269.1407395,276.63714600000003,189.865547,11.566987795,115.48906507500001,270.53199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8508713136729222,1.4931277237680187,2
2006.0,0.365663402,1.4610740387670798,,,,,,,,,27.15,34.7445307,25.14296915,29.943749925,38.3866806,VNS,maize,1847.0455,1844.95002,1845.99776,297.42472075,278.77254474999995,288.09863275,185.3611565,10.1659962625,116.92052275,276.146202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.688055281342547,1.8508713136729222,2
2007.0,0.456734866,1.320969871564038,,,,,,,,,27.7,35.451561475,25.051172275,30.251366875,51.86175345,VNS,maize,1847.51116,1856.82438,1852.16777,282.938431,270.1087645,276.52359775,181.81490725,12.846006899999999,118.04140465,270.695938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4610740387670798,1.688055281342547,1
2008.0,0.47791441525,1.405226480836237,,,,,,,,,39.6,31.183983825,23.8812504,27.5326171125,46.20654296666667,VNS,maize,1857.05721,1846.46342,1851.760315,286.145134,269.51159674999997,277.828365375,172.10559074999998,15.094171049999998,121.075571,272.05547325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.320969871564038,1.4610740387670798,1
2009.0,0.49782451250000004,1.3211045364891518,,,,,,,,,33.824999999999996,37.371482875,25.6859379,31.5287103875,33.141238224999995,VNS,maize,1886.97595,1837.9651,1862.470525,291.32508874999996,275.9557955,283.640442125,201.44989375,13.007021247499999,124.38270575,273.44997375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.405226480836237,1.320969871564038,1
2010.0,0.47926267225,1.4618867924528303,,,,,,,,,30.400000000000002,36.77773335,25.8734379,31.325585625,41.29108176666667,VNS,maize,1887.26699,1863.692885,1875.4799375,291.58748625,275.76265724999996,283.67507175,186.21803275,13.028439250000002,123.21805,273.753311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3211045364891518,1.405226480836237,2
2011.0,0.443779722,1.4699260212286909,,,,,,,,,32.35,32.5023432,24.906641025,28.7044921125,37.752295833333335,VNS,maize,1866.13761,1864.85704,1865.497325,281.980438,267.44187925000006,274.71115862500005,180.65787525,17.155839874999998,126.087637,269.78974900000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4618867924528303,1.3211045364891518,2
2012.0,0.51195248225,1.4579380139152436,,,,,,,,,36.975,35.73281195,25.1625004,30.447656175,72.084634725,VNS,maize,1885.346135,1878.011975,1881.679055,290.8461685,272.42966449999994,281.63791649999996,196.61897275,15.051789600000001,117.15312374999999,273.72309099999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4699260212286909,1.4618867924528303,1
2013.0,0.44116716825,1.7805555555555554,,,,,,,,,27.9,32.4242182,24.848047275,28.6361327375,44.69265873333333,VNS,maize,1869.16441,1869.28082,1869.2226150000001,292.31994625,273.61470024999994,282.96732324999994,197.52439875,13.284238825000001,121.2450335,275.26235975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4579380139152436,1.4699260212286909,2
2014.0,0.499884531,1.6868547832071576,,,,,,,,,36.95,36.34609225,23.808984775,30.0775385125,33.67700957142857,VNS,maize,1867.88384,1842.56351,1855.223675,290.325119,273.56718424999997,281.94615162499997,196.16801074999998,14.150009825,113.82241599999999,274.77004250000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7805555555555554,1.4579380139152436,2
2015.0,0.46861051774999996,1.59297742744536,,,,,,,,,36.300000000000004,35.996482875,25.40859415,30.7025385125,35.3942947,VNS,maize,1859.618355,1880.45669,1870.0375225,298.82713325,279.6194685,289.22330087499995,200.89193724999998,12.52515445,114.97293875,281.67274499999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6868547832071576,1.7805555555555554,2
2016.0,0.44650777425,1.536108146567058,,,,,,,,,30.925000000000004,33.891015075,25.144922275,29.517968675,48.793515533333334,VNS,maize,1914.56638,1870.79422,1892.6803,280.39685049999997,262.5479355,271.472393,176.6128385,15.650563950000002,124.62750225,270.45656575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59297742744536,1.6868547832071576,2
2017.0,0.47665985675,1.7529290144727774,,,,,,,,,39.65,34.066796325,25.187891025,29.627343675,43.8049898,VNS,maize,1878.12839,1895.24144,1886.684915,280.906334,265.13363625,273.019985125,179.60582749999998,15.160327225000001,118.52998925,272.28251650000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.536108146567058,1.59297742744536,2
