region,crop,year,90%tile precipitation,90%tile precipitation (mm/day),90%tile precipitation (mm/day) years,aod,avg,ch4,ch4 (ppbv),ch4 avg (ppbv),ch4 day (ppbv),ch4 night (ppbv),co avg (ppbv),co day (ppbv),co day ppbv,co night (ppbv),co ppbv,co sfc conc (ppbv),co surface concentration (ppbv),co surface mass concentration (ppbv),co_day (ppbv),co_night (ppbv),day o3,net downward shortwave radiation,net dw sw wm-2,net sw land,net sw land wm-2,o3 avg,o3 sfc mass conc.,o3 total column 0.25 deg,o3 total column 1 deg,o3_total column o3 du,ozone 0.25,ozone 1 deg.,ozone sfc mass conc.,pm2.5 ugm-3,shortwave radiation,so2 column amount,so2 column du,so2 conc (ugm-3),so2 sfc ms cnc,so2 ugm-3,surface skin temp,surface skin temp avg,surface skin temp day,surface skin temp night,surface skin temp years,total column o3 du,total column ozone dobson,total o3 column,yield_lag1,yield_lag2,yield_pred
GKP,rice,2030,,20.623515165659228,2030.0000000000005,0.4972565766439425,,1916.5907842236834,,,1914.1859929736838,1918.995575473683,,,,,91.26785126491359,152.1256160519482,,,,,,,174.55786308982613,,,,,274.41880225882437,274.1342189970595,,,,,45.72494320530325,142.67770262254476,-0.07697615744117225,,,,11.900356026870213,,,32.48582130601134,24.82485366367391,2029.9999999999993,,269.12026484415577,,3.514700104439374,3.4491171739108473,3.5712994290261055
GKP,wheat,2021,,,,0.7185618604466413,,1455.4316681490843,,,1009.8748749492795,1900.9884613488894,131.62602437631585,,112.22191371754525,151.03013503508765,,,,,,,,,,,,,,269.5116682794121,269.2672220750004,,,,,97.38911553809544,,-0.0477755477205859,,,,,,,,,,,,,3.6959816013736,4.01753719845043,3.5915344796392414
GKP,wheat,2022,,,,0.7273839384714478,,1456.7470596466799,,,1010.0111982574026,1903.4829210359576,130.42920358342144,,109.89368455614203,150.9647226107017,,,,,,,,,,,,,,270.0569053882357,269.8079995107847,,,,,98.17561400595264,,-0.05102005991176206,,,,,,,,,,,,,3.5915344796392414,3.6959816013736,3.7704111941229055
GKP,wheat,2023,,,,0.7362060164962543,,1458.0624511442754,,,1010.1475215655257,1905.9773807230258,129.23238279052657,,107.56545539473791,150.89931018631572,,,,,,,,,,,,,,270.6021424970593,270.34877694656905,,,,,98.96211247380984,,-0.054264572102938224,,,,,,,,,,,,,3.7704111941229055,3.5915344796392414,4.052313557980266
GKP,wheat,2024,,,,0.7450280945210608,,1459.3778426418714,,,1010.2838448736488,1908.471840410094,128.0355619976317,,105.2372262333347,150.83389776192976,,,,,,,,,,,,,,271.14737960588286,270.88955438235337,,,,,99.74861094166704,,-0.05750908429411439,,,,,,,,,,,,,4.052313557980266,3.7704111941229055,4.199485430745577
GKP,wheat,2025,,,,0.7538501725458673,,1460.693234139467,,,1010.4201681817719,1910.9663000971623,126.83874120473729,,102.90899707193148,150.76848533754378,,,,,,,,,,,,,,271.69261671470645,271.4303318181377,,,,,100.53510940952401,,-0.06075359648529055,,,,,,,,,,,,,4.199485430745577,4.052313557980266,4.167721189124548
GKP,wheat,2026,,,,0.7626722505706738,,1462.0086256370626,,,1010.556491489895,1913.4607597842305,125.64192041184242,,100.58076791052827,150.70307291315783,,,,,,,,,,,,,,272.23785382353003,271.97110925392224,,,,,101.32160787738121,,-0.06399810867646671,,,,,,,,,,,,,4.167721189124548,4.199485430745577,4.104098301162047
GKP,wheat,2027,,,,0.7714943285954803,,1463.3240171346586,,,1010.6928147980182,1915.9552194712987,124.44509961894755,,98.25253874912414,150.63766048877187,,,,,,,,,,,,,,272.7830909323536,272.51188668970656,,,,,102.10810634523841,,-0.06724262086764377,,,,,,,,,,,,,4.104098301162047,4.167721189124548,4.126123136596612
GKP,wheat,2028,,,,0.7803164066202868,,1464.6394086322541,,,1010.8291381061413,1918.449679158367,123.24827882605314,,95.92430958772093,150.5722480643859,,,,,,,,,,,,,,273.3283280411772,273.0526641254909,,,,,102.89460481309561,,-0.07048713305881993,,,,,,,,,,,,,4.126123136596612,4.104098301162047,4.21870494845175
GKP,wheat,2029,,,,0.7891384846450933,,1465.9548001298497,,,1010.9654614142644,1920.9441388454352,122.05145803315827,,93.59608042631771,150.50683563999993,,,,,,,,,,,,,,273.8735651500008,273.5934415612752,,,,,103.68110328095281,,-0.07373164524999609,,,,,,,,,,,,,4.21870494845175,4.126123136596612,4.284758715403953
GKP,wheat,2030,,,,0.7979605626698998,,1467.2701916274457,,,1011.1017847223875,1923.4385985325034,120.8546372402634,,91.26785126491359,150.44142321561395,,,,,,,,,,,,,,274.41880225882437,274.1342189970595,,,,,104.46760174881001,,-0.07697615744117225,,,,,,,,,,,,,4.284758715403953,4.21870494845175,4.281807814214353
PYG,maize,2021,,29.94632613001579,,0.49138815793333346,,,,1899.8572042105252,1891.0545705263144,1908.6598378947365,,,,,,129.63160964761903,,,,,,,,,189.66270867738092,,,,,,,,,,,,,9.733661568285811,,,,30.13564754517973,34.79935841584965,25.471936674509806,,273.8344062845238,,,1.83,1.75,1.9925754126415103
PYG,maize,2022,,29.761765294180293,,0.49223415993268405,,,,1902.702078052631,1893.5600527894726,1911.8441033157887,,,,,,129.8026519904762,,,,,,,,,189.8100021134199,,,,,,,,,,,,,9.888138062610494,,,,30.13328928867818,34.78324565026657,25.48333292708979,,273.81618462640694,,,1.9925754126415103,1.83,2.1026412916330566
PYG,maize,2023,,29.577204458344795,,0.49308016193203485,,,,1905.5469518947357,1896.0655350526308,1915.028368736841,,,,,,129.9736943333333,,,,,,,,,189.95729554945882,,,,,,,,,,,,,10.042614556935177,,,,30.130931032176633,34.7671328846835,25.49472917966977,,273.79796296829005,,,2.1026412916330566,1.9925754126415103,2.1746503554563974
PYG,maize,2024,,29.392643622509297,,0.49392616393138544,,,,1908.3918257368414,1898.5710173157881,1918.2126341578942,,,,,,130.14473667619046,,,,,,,,,190.1045889854978,,,,,,,,,,,,,10.19709105125986,,,,30.12857277567508,34.75102011910042,25.506125432249753,,273.7797413101731,,,2.1746503554563974,2.1026412916330566,2.2369707616964147
PYG,maize,2025,,29.2080827866738,,0.49477216593073603,,,,1911.2366995789462,1901.0764995789464,1921.3968995789464,,,,,,130.31577901904762,,,,,,,,,190.25188242153672,,,,,,,,,,,,,10.351567545584544,,,,30.126214519173534,34.73490735351734,25.51752168482973,,273.7615196520562,,,2.2369707616964147,2.1746503554563974,2.3026660868063438
PYG,maize,2026,,29.0235219508383,,0.4956181679300866,,,,1914.0815734210519,1903.5819818421037,1924.5811649999987,,,,,,130.48682136190473,,,,,,,,,190.3991758575757,,,,,,,,,,,,,10.50604403990917,,,,30.123856262671985,34.71879458793426,25.528917937409716,,273.74329799393934,,,2.3026660868063438,2.2369707616964147,2.373319852797065
PYG,maize,2027,,28.83896111500286,,0.4964641699294372,,,,1916.9264472631567,1906.087464105262,1927.7654304210519,,,,,,130.6578637047619,,,,,,,,,190.54646929361462,,,,,,,,,,,,,10.660520534233854,,,,30.121498006170437,34.70268182235119,25.540314189989694,,273.72507633582245,,,2.373319852797065,2.3026660868063438,2.446521867683516
PYG,maize,2028,,28.654400279167362,,0.497310171928788,,,,1919.7713211052624,1908.5929463684192,1930.9496958421041,,,,,,130.82890604761906,,,,,,,,,190.6937627296536,,,,,,,,,,,,,10.814997028558537,,,,30.11913974966889,34.68656905676811,25.55171044256968,,273.70685467770556,,,2.446521867683516,2.373319852797065,2.5197805545380234
PYG,maize,2029,,28.469839443331864,,0.4981561739281386,,,,1922.6161949473671,1911.0984286315775,1934.1339612631564,,,,,,130.99994839047616,,,,,,,,,190.84105616569258,,,,,,,,,,,,,10.96947352288322,,,,30.11678149316734,34.67045629118503,25.563106695149656,,273.6886330195887,,,2.5197805545380234,2.446521867683516,2.5913706104470764
